Date/Time,ISS Latitude,ISS Longitude,MI_X (µT),MI_Y (µT),MI_Z (µT),Temperature (°C)
2021-04-22 15:09:53.608151,6.829325151082744,-6.302977540150045,-10.781332969665527,30.41708755493164,52.39836120605469,29.8986
2021-04-22 15:10:04.168696,6.274503762160731,-5.902567091568156,-10.445771217346191,30.51304817199707,52.23632049560547,29.8265
2021-04-22 15:10:14.670557,5.769798886273686,-5.539390992359769,-9.882652282714844,30.800201416015625,51.94104766845703,29.9708
2021-04-22 15:10:25.139765,5.214300881737018,-5.140734194847281,-9.456608772277832,31.041194915771484,51.81895446777344,29.9527
2021-04-22 15:10:35.618306,4.709037210998503,-4.779009510837521,-8.887167930603027,31.174945831298828,51.519081115722656,29.9167
2021-04-22 15:10:46.098575,4.15298681491271,-4.381793883239906,-8.490915298461914,31.26030731201172,51.26560592651367,29.9527
2021-04-22 15:10:56.577854,3.64727747433085,-4.021239296012334,-7.381895065307617,31.515045166015625,50.83546447753906,29.9167
2021-04-22 15:11:07.117981,3.090798270431228,-3.6251561991564714,-6.9277801513671875,31.595626831054688,50.45344924926758,29.9527
2021-04-22 15:11:17.607708,2.584754890910272,-3.2654912440682935,-6.604084014892578,31.728227615356445,50.16942596435547,30.0068
2021-04-22 15:11:28.089292,2.0279691822716455,-2.8702337463283563,-6.064680099487305,32.083953857421875,49.902339935302734,29.9167
2021-04-22 15:11:38.568740,1.521702114055372,-2.5111805200577177,-5.643163681030273,32.19939041137695,49.76118850708008,29.8806
2021-04-22 15:11:49.058350,0.964731029813803,-2.116443397355171,-5.193367958068848,32.14379119873047,49.58047103881836,29.8986
2021-04-22 15:11:59.538481,0.4583505164242838,-1.7577248503538632,-4.829580783843994,32.421714782714844,49.04010009765625,29.9527
2021-04-22 15:12:10.068180,-0.09868498770693752,-1.363203839105524,-3.8481063842773438,32.441036224365234,49.05070114135742,29.9888
2021-04-22 15:12:20.558432,-0.6050693297376517,-1.0045436688772784,-3.360283851623535,32.38850021362305,48.75498580932617,30.0789
2021-04-22 15:12:31.028443,-1.1620487916331246,-0.6099349323867866,-3.049746513366699,32.4552116394043,48.35537338256836,29.8986
2021-04-22 15:12:41.499996,-1.6683273857936225,-0.25105683643533555,-2.8476908206939697,32.62744903564453,48.084171295166016,29.9167
2021-04-22 15:12:51.970594,-2.1745170807732044,0.10802213644682264,-2.356715440750122,32.534915924072266,47.90552520751953,29.8986
2021-04-22 15:13:02.500694,-2.7311930794982877,0.5033160529688578,-1.9863348007202148,32.59666442871094,47.69988250732422,30.0248
2021-04-22 15:13:13.028883,-3.287698110050709,0.8990127638889386,-1.5281322002410889,32.740272521972656,47.292293548583984,29.8986
2021-04-22 15:13:23.499857,-3.7934354117194835,1.2591571128794865,-1.362415075302124,32.65410232543945,47.318138122558594,29.9708
2021-04-22 15:13:33.978753,-4.298978266440324,1.619767088672359,-1.6177098751068115,32.88994598388672,47.187931060791016,29.8986
2021-04-22 15:13:44.450306,-4.854821195530078,2.0170515517702032,-1.2325783967971802,32.97498321533203,46.85281753540039,29.9708
2021-04-22 15:13:54.919872,-5.35987398417797,2.3788458183321324,-0.15673436224460602,33.116512298583984,46.546627044677734,29.9167
2021-04-22 15:14:05.427946,-5.915115856620762,2.777587779765834,-0.49160653352737427,33.19669723510742,46.19957733154297,29.8986
2021-04-22 15:14:15.899682,-6.4195658810744005,3.1408486160086118,-0.038510512560606,33.13692092895508,46.16058349609375,29.9347
2021-04-22 15:14:26.377989,-6.9740820459178785,3.5413598098807584,0.2812763452529907,33.017208099365234,45.888362884521484,29.9708
2021-04-22 15:14:36.858546,-7.477814900508666,3.906371735871998,0.6794955134391785,33.04371643066406,45.553436279296875,29.9347
2021-04-22 15:14:47.338689,-8.031479426140008,4.308966991214644,1.024898886680603,33.05318069458008,45.311851501464844,29.9708
2021-04-22 15:14:57.827619,-8.534379424538876,4.676017942116545,1.2587053775787354,32.93728256225586,45.152801513671875,30.0429
